entity_id,name,type,address,city,state,zip,source,ein
PPP-2103317300,ST THOMAS APOSTLE CATHOLIC ACADEMY,nonprofit,87-49 87TH ST,WOODHAVEN,NY,11421,ppp_150k_plus,
PPP-1768748503,ST. THOMAS THE APOSTLE CATHOLIC ACADEMY,nonprofit,8749 87th St,Woodhaven,NY,11421-2002,ppp_150k_plus,
PPP-9241987204,ST. GREGORY THE GREAT CATHOLIC ACADEMY,nonprofit,244-44 87TH AVE,BELLEROSE,NY,11426,ppp_150k_plus,
PPP-3231248407,ST. GREGORY THE GREAT CATHOLIC ACADEMY OF BELLEROSE,nonprofit,24444 87th Ave,Bellerose,NY,11426-1602,ppp_150k_plus,
PPP-3106127302,INCARNATION CATHOLIC ACADEMY,nonprofit,89-15 Francis Lewis Blvd,QUEENS VILLAGE,NY,11427,ppp_150k_plus,
PPP-3987467200,ST NICHOLAS OF TOLENTINE CATHOLIC,nonprofit,88-22 PARSONS BLVD,JAMAICA,NY,11432,ppp_150k_plus,
PPP-4753967406,IMMACULATE CONCEPTION CATHOLIC ACADEMY,nonprofit,179-14 Dalny Road,Jamaica,NY,11432,ppp_150k_plus,
PPP-9954678604,IMMACULATE CONCEPTION CATHOLIC ACADEMY,nonprofit,17914 Dalny Rd,Jamaica,NY,11432-3040,ppp_150k_plus,
PPP-4186657203,"BETHEL GOSPEL TABERNACLE, INC.",nonprofit,110-18 GUY R BREWER BLVD,JAMAICA,NY,11433-3247,ppp_150k_plus,
PPP-3934378309,BETHEL GOSPEL TABERNACLE INC.,nonprofit,11018 Guy R Brewer Blvd,Jamaica,NY,11433-3247,ppp_150k_plus,
PPP-5802737300,ST. CHRISTOPHERS R.C. CHURCH,nonprofit,11 Gale Avenue,Baldwin,NY,11510,ppp_150k_plus,
PPP-1949008710,ST. CHRISTOPHER'S R.C. CHURCH,nonprofit,11 Gale Ave,Baldwin,NY,11510-3202,ppp_150k_plus,
PPP-1733397204,GARDEN CITY COMMUNITY CHURCH,nonprofit,245 Stewart Ave,Garden City,NY,11530,ppp_150k_plus,
PPP-6343368406,GARDEN CITY COMMUNITY CHURCH,nonprofit,245 Stewart Ave,Garden City,NY,11530-2717,ppp_150k_plus,
PPP-3019988409,THE PROTESTANT CHURCH IN THE EPISCOPAL DIOCESE OF LONG ISLAN,nonprofit,36 Cathedral Ave,Garden City,NY,11530-4435,ppp_150k_plus,
PPP-5744407710,LUTHERAN HIGH SCHOOL ASSOCIATION OF NASS,nonprofit,131 BROOKVILLE RD,GLEN HEAD,NY,11545-3329,ppp_150k_plus,
PPP-8333268406,LUTHERAN HIGH SCHOOL ASSOCIATION OF NASSAU AND SUFFOLK COUNT,nonprofit,131 Brookville Rd,Glen Head,NY,11545-3329,ppp_150k_plus,
PPP-1889367104,THE CATHOLIC FAITH NETWORK,nonprofit,1200 Glenn Curtiss Blvd 0.0,Uniondale,NY,11553-3704,ppp_150k_plus,
PPP-9104008508,THE CATHOLIC FAITH NETWORK,nonprofit,1200 Glenn Curtiss Blvd,Uniondale,NY,11553-3704,ppp_150k_plus,
PPP-2925398406,LONG BEACH CATHOLIC SCHOOL,nonprofit,735 W Broadway,Long Beach,NY,11561-2865,ppp_150k_plus,
PPP-6113897704,LONG BEACH CATHOLIC SCHOOL,nonprofit,735 W BROADWAY,LONG BEACH,NY,11561-2865,ppp_150k_plus,
PPP-7832067300,OUR LADY OF PEACE ROMAN CATHOLIC CHURCH,nonprofit,25 FOWLER AVE,LYNBROOK,NY,11563-2026,ppp_150k_plus,
PPP-1052188604,OUR LADY OF PEACE ROMAN CATHOLIC CHURCH,nonprofit,25 Fowler Ave,Lynbrook,NY,11563-2026,ppp_150k_plus,
PPP-9243007207,ST AGNES ROMAN CATHOLIC CHURCH AT,nonprofit,29 QUEALY PL,ROCKVILLE CENTRE,NY,11570,ppp_150k_plus,
PPP-8742308602,KINGDOM DELIVERANCE TEMPLE CHURCH OF GOD IN CHRIST,nonprofit,9 Woods Ave,Roosevelt,NY,11575-1732,ppp_150k_plus,
PPP-5865197203,BETHLEHEM ASSEMBLY OF GOD,nonprofit,188 Rockaway Avenue,VALLEY STREAM,NY,11580-5824,ppp_150k_plus,
PPP-1831517109,CATHOLIC CEMETERIES OF THE ROMAN CATHOLIC DIOCESE OF ROCKVIL,nonprofit,"111 Old Country Road, P.O. Box 182 0.0",Westbury,NY,11590-0182,ppp_150k_plus,
PPP-3516017710,CHURCH OF ST AIDAN MASS ACCOUNT-SBA SMALL 7A TERM,nonprofit,505 Willis Avenue,Williston Park,NY,11596,ppp_150k_plus,
PPP-3505038510,CHURCH OF ST AIDAN MASS ACCOUNT,nonprofit,505 Willis Ave,Williston Park,NY,11596-1727,ppp_150k_plus,
PPP-9328877307,ST ROSE OF LIMA CATHOLIC ACADEMY,nonprofit,154 Beach 84th Street,Rockaway Beach,NY,11693,ppp_150k_plus,
PPP-8228958410,ST ROSE OF LIMA CATHOLIC ACADEMY,nonprofit,154 Beach 84th St,Rockaway Beach,NY,11693-1885,ppp_150k_plus,
PPP-2118217700,ST FRANCIS DESALES CATHOLIC ACADEMY,nonprofit,219 BEACH 129TH ST,BELLE HARBOR,NY,11694,ppp_150k_plus,
PPP-3818028508,ST FRANCIS DESALES CATHOLIC ACADEMY,nonprofit,219 Beach 129th St,Belle Harbor,NY,11694-1621,ppp_150k_plus,
PPP-9683468303,ST JOSEPH RC CHURCH,nonprofit,39 Carll Ave,Babylon,NY,11702-2701,ppp_150k_plus,
PPP-8077867206,ST. JOSEPH RC CHURCH,nonprofit,39 NORTH CARLL AVE,BABYLON,NY,11702-2799,ppp_150k_plus,
PPP-1720728509,ST. BARNABAS RC CHURCH,nonprofit,2320 Bedford Ave,Bellmore,NY,11710-3617,ppp_150k_plus,
PPP-5257707208,SS CYRIL AND METHODIUS RC CHURCH,nonprofit,125 Half Hollow Roadd,Deer Park,NY,11729,ppp_150k_plus,
PPP-7326147003,ROMAN CATHOLIC CHURCH OF ST MARY,nonprofit,20 HARRISON AVE,EAST ISLIP,NY,11730-2303,ppp_150k_plus,
PPP-6642558306,SAINT MARYS R C CHURCH,nonprofit,20 Harrison Ave,East Islip,NY,11730-2303,ppp_150k_plus,
PPP-1852738002,ST. LUKES LUTHERAN CHURCH,nonprofit,170 Conklin Street,Farmingdale,NY,11735,ppp_150k_plus,
PPP-7294718608,ST. LUKES LUTHERAN CHURCH,nonprofit,170 Conklin St,Farmingdale,NY,11735-2607,ppp_150k_plus,
PPP-4330577209,ST. PATRICK'S ROMAN CATHOLIC CHURCH,nonprofit,400 MAIN ST,HUNTINGTON,NY,11743-3200,ppp_150k_plus,
PPP-7037687201,THE ROMAN CATHOLIC CHURCH OF SAINT ROSE,nonprofit,2 BAYVIEW AVE,MASSAPEQUA,NY,11758,ppp_150k_plus,
PPP-2963138508,THE ROMAN CATHOLIC CHURCH OF SAINT ROSE OF LIMA,nonprofit,2 Bayview Ave,Massapequa,NY,11758-7214,ppp_150k_plus,
PPP-9237717103,ST. DOMINIC ROMAN CATHOLIC CHURCH,nonprofit,93 Anstice Street,OYSTER BAY,NY,11771,ppp_150k_plus,
PPP-3218477100,"MINISTRY FOR HOPE, INC.",nonprofit,PO Box 358,Port Jefferson,NY,11777-0358,ppp_150k_plus,
PPP-5752478705,MINISTRY FOR HOPE INC.,nonprofit,1 High Path,Port Jefferson,NY,11777-1276,ppp_150k_plus,
PPP-3132678510,MARIA REGINA CHURCH,nonprofit,3495 Jerusalem Ave,Seaford,NY,11783,ppp_150k_plus,
PPP-5249487105,ST. ANSELM'S EPISCOPAL CHURCH,nonprofit,4 Woodville Road,SHOREHAM,NY,11786-1329,ppp_150k_plus,
PPP-1617157205,ORTHODOX CHURCH IN AMERICA,nonprofit,6850 N. Hempstead Tpke,SYOSSET,NY,11791,ppp_150k_plus,
PPP-9206567201,ST. JOHN THE BAPTIST DIOCESAN HIGH SCHOO,nonprofit,1170 MONTAUK HWY,WEST ISLIP,NY,11795,ppp_150k_plus,
PPP-4116087704,HOLY FAMILY ROMAN CATHOLIC CHURCH-SBA SMALL 7A TERM,nonprofit,17 Fordham Avenue,Hicksville,NY,11801,ppp_150k_plus,
PPP-7345428910,HOLY FAMILY ROMAN CATHOLIC CHURCH,nonprofit,17 Fordham Ave,Hicksville,NY,11801-5611,ppp_150k_plus,
PPP-1037967107,"CATHOLIC CHARITIES OF THE DIOCESE OF ROCKVILLE CENTRE, INC.",nonprofit,90 Cherry Lane,HICKSVILLE,NY,11801-6232,ppp_150k_plus,
PPP-4644288509,NYAC OF THE METHODIST CHURCH,nonprofit,99 Shore Rd,Shelter Is Ht,NY,11965-2002,ppp_150k_plus,
PPP-7044497201,OUR LADY OF THE HAMPTONS REGIONAL CATHOLIC,nonprofit,160 NORTH MAIN STREET,SOUTHAMPTON,NY,11968,ppp_150k_plus,
PPP-8931648402,ST MARKS EPISCOPAL CHURCH,nonprofit,40 Main St,Westhampton Beach,NY,11978-2673,ppp_150k_plus,
PPP-4814057006,CHRIST EPISCOPAL CHURCH,nonprofit,15 W HIGH ST,BALLSTON SPA,NY,12020-1912,ppp_150k_plus,
PPP-1519688301,CHRIST EPISCOPAL CHURCH,nonprofit,15 W High St,Ballston Spa,NY,12020-1912,ppp_150k_plus,
PPP-6338097102,CHURCH OF THE HOLY SPIRIT AND SCHOOL,nonprofit,667 Columbia Turnpike,EAST GREENBUSH,NY,12061,ppp_150k_plus,
PPP-9013808604,CHURCH OF THE HOLY SPIRIT AND SCHOOL,nonprofit,667 Columbia Tpke,East Greenbush,NY,12061-2112,ppp_150k_plus,
PPP-3763627103,GRACE FELLOWSHIP,nonprofit,184 Troy Schenectady Road,Latham,NY,12110,ppp_150k_plus,
PPP-6329297210,"GOSPEL VOLUNTEERS, INC.",nonprofit,106 Downey Avenue,SPECULATOR,NY,12164,ppp_150k_plus,
PPP-3497588303,GOSPEL VOLUNTEERS INC,nonprofit,106 DOWNEY AVE,SPECULATOR,NY,12164,ppp_150k_plus,
PPP-5771757106,WATERFORD CATHOLIC CENTRAL SCHOOL,nonprofit,12 6th St,WATERFORD,NY,12188-2306,ppp_150k_plus,
PPP-9139978506,WATERFORD CATHOLIC CENTRAL SCHOOL,nonprofit,12 6th St,Waterford,NY,12188-2306,ppp_150k_plus,
PPP-2039037206,CHURCH OF CHRIST THE KING,nonprofit,20 Sumter Avenue,ALBANY,NY,12203,ppp_150k_plus,
PPP-8068857103,SARATOGA CENTRAL CATHOLIC HIGH,nonprofit,40 N Main Ave,Albany,NY,12203,ppp_150k_plus,
PPP-8457147106,ALL SAINTS CATHOLIC ACADEMY,nonprofit,10 Rosemont St,ALBANY,NY,12203,ppp_150k_plus,
PPP-9512187105,ROMAN CATHOLIC DIOCESE OF ALBANY,nonprofit,40 NORTH MAIN AVE,ALBANY,NY,12203-1481,ppp_150k_plus,
PPP-2949778603,ALL SAINTS CATHOLIC ACADEMY,nonprofit,10 Rosemont St,Albany,NY,12203-2405,ppp_150k_plus,
PPP-4550777103,"CATHOLIC CEMETERIES OF THE ROMAN CATHOLIC DIOCESE OF ALBANY,",nonprofit,48 Cemetery Ave,ALBANY,NY,12204-2401,ppp_150k_plus,
PPP-4176137109,OUR SAVIOR LUTHERAN CHURCH,nonprofit,63 Mountain View Ave,ALBANY,NY,12205-2803,ppp_150k_plus,
PPP-4347888505,OUR SAVIOR LUTHERAN CHURCH,nonprofit,63 Mountain View Ave,Albany,NY,12205-2803,ppp_150k_plus,
PPP-5482877100,BLESSED SACRAMENT CHURCH,nonprofit,607 Central Avenue,ALBANY,NY,12206-1918,ppp_150k_plus,
PPP-3042638701,CHURCH OF THE BLESSED SACRAMENT,nonprofit,607 Central Ave,Albany,NY,12206-1918,ppp_150k_plus,
PPP-8042197108,THE CHURCH OF ST PIUS OF LOUDONVILLE,nonprofit,23 Crumitie Road,Loudonville,NY,12211,ppp_150k_plus,
PPP-2632348703,ST PIUS X CHURCH OF LOUDONVILLE,nonprofit,23 Crumitie Rd,Loudonville,NY,12211-2048,ppp_150k_plus,
PPP-1396677203,"BAPTIST HEALTH ENRICHED HOUSING PROGRAM, INC.",nonprofit,39 Swaggertown Road,Glenville,NY,12302,ppp_150k_plus,
PPP-9645077100,BAPTIST HEALTH NURSING AND REHABILITATION CENTER INC.,nonprofit,297 North Ballston Avenue,Scotia,NY,12302,ppp_150k_plus,
PPP-3326767101,CATHOLIC SCHOOL REGION OF DUTCHESS,nonprofit,60 Liberty Street 0.0,Beacon,NY,12508-1848,ppp_150k_plus,
PPP-1573668601,CATHOLIC SCHOOL REGION OF NORTHERN WESTCHESTER/PUTNAM,nonprofit,60 Liberty St,Beacon,NY,12508-3417,ppp_150k_plus,
PPP-5469047104,CATHOLIC SCHOOL REGION OF NORTHERN WESTCHESTER/PUTNAM,nonprofit,60 Liberty Street 0.0,Beacon,NY,12508-3417,ppp_150k_plus,
PPP-1966408507,RURAL & MIGRANT MINISTRY INC.,nonprofit,125 Duncan Ave,Cornwall on Hudson,NY,12520-1436,ppp_150k_plus,
PPP-6535827008,MISSION CHURCH,nonprofit,4101 Route 52,HOLMES,NY,12531,ppp_150k_plus,
PPP-3661958310,THE MISSION CHURCH,nonprofit,4101 Route 52,Holmes,NY,12531-5116,ppp_150k_plus,
PPP-2845607107,AFFIRMATIVE EVANGELISM FELLOWSHIP,nonprofit,211 Fleury Rd,Pine Bush,NY,12566-6225,ppp_150k_plus,
PPP-9510257207,THE BAPTIST HOME AT BROOKMEADE,nonprofit,46 Brookmeade Drive,Rhinebeck,NY,12572,ppp_150k_plus,
PPP-1767267710,TABERNACLE BAPTIST CHURCH OF POUGHK,nonprofit,TABERNACLE BAPTIST CHURCH 155 ACADEMY ST,POUGHKEEPSIE,NY,12601,ppp_150k_plus,
PPP-4301257208,MID HUDSON RURAL AND MIGRANT MINISTRY INC.,nonprofit,360 Noxon Road,Poughkeepsie,NY,12603,ppp_150k_plus,
PPP-4779717203,ROMAN CATHOLIC CHURCH ST MARTIN DE PORRES,nonprofit,118 Cedar Valley Road,Poughkeepsie,NY,12603,ppp_150k_plus,
PPP-1291717304,ST MARYS ST ALPHONSUS REGIONAL CATHOLIC SCHOOL,nonprofit,10 Church st,GLENS FALLS,NY,12801,ppp_150k_plus,
PPP-4788037006,ST. CLEMENT'S REGIONAL CATHOLIC SCHOOL,nonprofit,231 LAKE AVE,SARATOGA SPRINGS,NY,12866-2704,ppp_150k_plus,
PPP-3436278605,ST. CLEMENT'S REGIONAL CATHOLIC SCHOOL,nonprofit,231 Lake Ave,Saratoga Springs,NY,12866-2729,ppp_150k_plus,
PPP-4755577008,THE CHURCH AID OF THE PROTESTANT EPISCOPAL CHURCH,nonprofit,390 Church St,SARATOGA SPRINGS,NY,12866-8630,ppp_150k_plus,
PPP-5095217003,"WORD OF LIFE FELLOWSHIP, INC.",nonprofit,210 Registration Way,SCHROON LAKE,NY,12870,ppp_150k_plus,
PPP-2984577209,SETON CATHOLIC,nonprofit,206 NEW YORK RD,PLATTSBURGH,NY,12903-4424,ppp_150k_plus,
PPP-1536258401,SETON CATHOLIC,nonprofit,206 New York Rd,Plattsburgh,NY,12903-4424,ppp_150k_plus,
PPP-1597417104,ST. AGNES CHURCH,nonprofit,169 hillcrest ave,KEENE,NY,12942,ppp_150k_plus,
PPP-3721968708,ST. AGNES CHURCH,nonprofit,169 Hillcrest Ave,Lake Placid,NY,12946-1905,ppp_150k_plus,
PPP-4774687208,WORD OF LIFE ASSEMBLY OF GOD,nonprofit,12 EONEIDA ST,BALDWINSVILLE,NY,13027-2482,ppp_150k_plus,
PPP-5100877204,ST MARY'S CHURCH,nonprofit,47 SYRACUSE ST,BALDWINSVILLE,NY,13027-2930,ppp_150k_plus,
PPP-9745417310,ST. MARY CHURCH & CEMETERY,nonprofit,59 North Main Street,Cortland,NY,13045,ppp_150k_plus,
PPP-1736517209,CHURCH OF THE IMMACULATE CONCEPTION,nonprofit,400 Salt Spring St,Fayetteville,NY,13066,ppp_150k_plus,
PPP-6601407304,CATHOLIC CHARITIES OF THE ROMAN CATHOLIC DIOCESE OF SYRACUSE,nonprofit,808 west broadway,FULTON,NY,13069,ppp_150k_plus,
PPP-1849327207,THE UPPER NY ANNUAL CONFERENCE OF THE UNITED METHODIST CHURC,nonprofit,7481 Henry Clay Blvd,Liverpool,NY,13088,ppp_150k_plus,
PPP-8481228908,THE UPPER NEW YORK ANNUAL CONFERENCE OF THE UNITED METHODIST,nonprofit,7481 Henry Clay Blvd,Liverpool,NY,13088-3522,ppp_150k_plus,
PPP-2691207700,EASTERN HILLS BIBLE CHURCH,nonprofit,4600 Enders Rd,Manlius,NY,13104,ppp_150k_plus,
PPP-3638968010,COMMUNITY COVENANT CHURCH,nonprofit,107 Pleasant Street,Manlius,NY,13104-1838,ppp_150k_plus,
PPP-8222508403,EASTERN HILLS BIBLE CHURCH RA,nonprofit,4600 Enders Rd,Manlius,NY,13104-8824,ppp_150k_plus,
PPP-5062357210,NORTHERN REGION CATHOLIC SCHOOL,nonprofit,115 EAST 5TH STREET,OSWEGO,NY,13126,ppp_150k_plus,
PPP-2856447102,THE ROMAN CATHOLIC DIOCESE OF SYRACUSE NEW YORK,nonprofit,240 E Onondaga St,SYRACUSE,NY,13202-2608,ppp_150k_plus,
PPP-9612327205,CATHOLIC CHARITIES OF THE ROMAN CATHOLIC DIOCESE OF SYRACUSE,nonprofit,1654 W. Onondaga St.,SYRACUSE,NY,13204,ppp_150k_plus,
PPP-7072318905,CHURCHILL MANOR INC.,nonprofit,750 E Brighton Ave,Syracuse,NY,13205-2201,ppp_150k_plus,
PPP-4761688205,"CHURCHILL MANOR, INC.",nonprofit,750 EAST BRIGHTON AVE,SYRACUSE,NY,13205-2201,ppp_150k_plus,
PPP-7494147100,BLESSED SACRAMENT CHURCH,nonprofit,3127 James St,SYRACUSE,NY,13206,ppp_150k_plus,
PPP-6298428302,BLESSES SACRAMENT CHURCH,nonprofit,3127 James St,Syracuse,NY,13206-3001,ppp_150k_plus,
PPP-4251837304,THE CHURCH OF THE MOST HOLY ROSARY,nonprofit,111 ROBERTS AVE,SYRACUSE,NY,13207-1347,ppp_150k_plus,
PPP-5268597109,CATHOLIC CEMETERIES OF THE ROMAN CATHOLIC DIOCESE OF SYRACUS,nonprofit,2315 South Avenue,SYRACUSE,NY,13207-2150,ppp_150k_plus,
PPP-5292037203,CHURCH OF OUR LADY OF POMPEI AND ST.,nonprofit,301 Ash St,SYRACUSE,NY,13208-2620,ppp_150k_plus,
PPP-6615898602,CHURCH OF OUR LADY OF POMPEI,nonprofit,301 Ash St,Syracuse,NY,13208-2620,ppp_150k_plus,
PPP-1829847202,ST. MARGARET'S CHURCH,nonprofit,203 Roxboro Road,Mattydale,NY,13211,ppp_150k_plus,
PPP-6338398704,ST MARGARETS CHURCH,nonprofit,203 Roxboro Rd,Mattydale,NY,13211-1456,ppp_150k_plus,
PPP-9438717001,ST. ROSE OF LIMA CHURCH AND SCHOOL,nonprofit,409 MAIN ST,SYRACUSE,NY,13212-2811,ppp_150k_plus,
PPP-6599067102,HOLY CROSS CHURCH,nonprofit,4112 East Genesee St.,SYRACUSE,NY,13214,ppp_150k_plus,
PPP-2009558705,LUTHERAN HOME OF CENTRAL NEW YORK INC,nonprofit,108 Utica Rd,Clinton,NY,13323-1548,ppp_150k_plus,
PPP-9280297201,"THE LUTHERAN HOME OF CENTRAL NEW YORK, INC.",nonprofit,108 UTICA RD,CLINTON,NY,13323-1548,ppp_150k_plus,
PPP-7509847200,"PRESBYTERIAN RESIDENTIAL COMMUNITY, INC.",nonprofit,4300 MIDDLE SETTLEMENT RD,NEW HARTFORD,NY,13413-5316,ppp_150k_plus,
PPP-4742797201,ROME CATHOLIC HIGH SCHOOL,nonprofit,800 Cypress St,ROME,NY,13440,ppp_150k_plus,
PPP-4832208406,DIOCESE OF SYRACUSE ROME CATHOLIC SCHOOL,nonprofit,800 Cypress St,Rome,NY,13440-2130,ppp_150k_plus,
PPP-5605837002,MOUNT ZION MINISTRIES CHURCH,nonprofit,931 HERKIMER RD,UTICA,NY,13502-2702,ppp_150k_plus,
PPP-7840407001,FAITH FELLOWSHIP WATERTOWN,nonprofit,131 Moore Ave,Watertown,NY,13601-3506,ppp_150k_plus,
PPP-2839017307,CATHOLIC CHARITIES OF THE DIOCES OF OGDENSBURG,nonprofit,6866 State Hwy 37,OGDENSBURG,NY,13669,ppp_150k_plus,
PPP-2605937309,"THE ROMAN CATHOLIC DIOCESE OF OGDENSBURG, NEW YORK",nonprofit,604 WASHINGTON STREET,OGDENSBURG,NY,13669,ppp_150k_plus,
PPP-9527827110,ST. ANTHONY OF PADUA CHURCH,nonprofit,306 Odell Ave.,ENDICOTT,NY,13760,ppp_150k_plus,
PPP-2435387306,CATHOLIC CHARITIES OF THE ROMAN CATHOLIC DIOCESE OF SYRACUSE,nonprofit,3 O HARA DRIVE,NORWICH,NY,13815,ppp_150k_plus,
PPP-8302507102,BROOME COUNTY COUNCIL OF CHURCHES INC.,nonprofit,3 Otseningo Street,Binghamton,NY,13903,ppp_150k_plus,
PPP-9337107105,CATHOLIC SCHOOLS OF BROOME COUNTY,nonprofit,70 Seminary Avenue,Binghamton,NY,13905,ppp_150k_plus,
PPP-8405747107,CATHOLIC CHARITIES OF BROOME COUNTY,nonprofit,232 Main Street,Binghamton,NY,13905,ppp_150k_plus,
PPP-1448717303,ST. JOHN THE BAPTIST RC CHURCH,nonprofit,2021 Sandridge Road,ALDEN,NY,14004,ppp_150k_plus,
PPP-1383467309,"ST MARTHA ROMAN CATHOLIC PARISH OF DEPEW, NY",nonprofit,10 French Road,Depew,NY,14043,ppp_150k_plus,
PPP-2149307303,ST STEPHEN ROMAN CATHOLIC SOCIETY OF GRAND ISLAND NEW YORK,nonprofit,2100 Baseline Rd,Grand Island,NY,14072-2059,ppp_150k_plus,
PPP-3625868506,ST. STEPHEN ROMAN CATHOLIC CHURCH OF GRAND ISLAND NY,nonprofit,2100 Baseline Rd,Grand Island,NY,14072-2059,ppp_150k_plus,
PPP-7050727107,ST. PETER & PAUL ROMAN CATHOLIC CHURCH,nonprofit,66 East Main Street,HAMBURG,NY,14075,ppp_150k_plus,
PPP-9222057201,WESLEYAN CHURCH OF HAMBURG,nonprofit,4999 McKinley Parkway,HAMBURG,NY,14075,ppp_150k_plus,
PPP-3056088507,WESLEYAN CHURCH OF HAMBURG,nonprofit,4999 McKinley Pkwy,Hamburg,NY,14075-1027,ppp_150k_plus,
PPP-2795309006,SS PETER & PAUL RC CHURCH,nonprofit,66 E Main St,Hamburg,NY,14075-5009,ppp_150k_plus,
PPP-4980097209,SOUTHTOWNS CATHOLIC SCHOOL,nonprofit,2052 Lakeview Rd.,Lake View,NY,14085-0086,ppp_150k_plus,
PPP-7832367100,NIAGARA LUTHERAN HEALTH SYSTEM,nonprofit,5959 Broadway,Lancaster,NY,14086,ppp_150k_plus,
PPP-8863467103,"NIAGARA LUTHERAN DEVELOPMENT, INC.",nonprofit,5949 Broadway,Lancaster,NY,14086,ppp_150k_plus,
PPP-7663487110,"LUTHERAN CHURCH HOME OF BUFFALO, INC.",nonprofit,5979 Broadway,Lancaster,NY,14086,ppp_150k_plus,
PPP-3085758604,SAINT PETER'S ROMAN CATHOLIC CHURCH,nonprofit,620 Center St,Lewiston,NY,14092-1610,ppp_150k_plus,
PPP-5344657106,ST. PETER ROMAN CATHOLIC CHURCH,nonprofit,620 Center St.,LEWISTON,NY,14092-1610,ppp_150k_plus,
PPP-8864277205,DE SALES CATHOLIC SCHOOL,nonprofit,6914 CHESTNUT RIDGE RD,LOCKPORT,NY,14094-3402,ppp_150k_plus,
PPP-7284188306,DESALES CATHOLIC SCHOOL,nonprofit,6914 Chestnut Ridge Rd,Lockport,NY,14094-3402,ppp_150k_plus,
PPP-8110547000,ST. JOHN VIANNEY ROMAN CATHOLIC CHURCH SOCIETY OF ORCHARD PA,nonprofit,2950 Southwestern Blvd,ORCHARD PARK,NY,14127-1451,ppp_150k_plus,
PPP-7716467207,ST. CHRISTOPHERROMANCATHOLICCHURCHSOCIETYOFTONAWANDA,nonprofit,2660 Niagara Falls Boulevard,Tonawanda,NY,14150,ppp_150k_plus,
PPP-3432518401,ST. CHRISTOPHER ROMAN CATHOLIC CHURCH SOCIETY OF TONAWANDA,nonprofit,2660 Niagara Falls Blvd,Tonawanda,NY,14150-1420,ppp_150k_plus,
PPP-8644438308,ST. AMELIA'S ROMAN CATHOLIC CHURCH SOCIETY OF THE TOWN OF TO,nonprofit,2999 Eggert Rd,Tonawanda,NY,14150-7163,ppp_150k_plus,
PPP-8978447206,CATHOLIC ACADEMY OF WEST BUFFALO,nonprofit,1069 Delaware Ave,Buffalo,NY,14209,ppp_150k_plus,
PPP-9705397105,WESTMINSTER PRESBYTERIAN SOCIETY INC.,nonprofit,724 Delaware Avenue,Buffalo,NY,14209,ppp_150k_plus,
PPP-2112678410,CATHOLIC ACADEMY OF WEST BUFFALO,nonprofit,1069 Delaware Ave,Buffalo,NY,14209-1605,ppp_150k_plus,
PPP-3760508506,WESTMINSTER PRESBYTERIAN SOCIETY INC.,nonprofit,724 Delaware Ave,Buffalo,NY,14209-2294,ppp_150k_plus,
PPP-4412517206,ST. JOSEPH'S ROMAN CATHOLIC CHURCH,nonprofit,3269 Main Street,Buffalo,NY,14214,ppp_150k_plus,
PPP-2157608502,ST. JOSEPH'S ROMAN CATHOLIC CHURCH,nonprofit,3269 Main St,Buffalo,NY,14214-1325,ppp_150k_plus,
PPP-6572257710,ST MARKS ROMAN CATHOLIC CHURCH,nonprofit,401 WOODWARD AVE,BUFFALO,NY,14214-1937,ppp_150k_plus,
PPP-8754697103,ST. ANDREW'S R.C. CHURCH,nonprofit,1525 Sheridan Drive,Buffalo,NY,14217,ppp_150k_plus,
PPP-6890768505,ST. ANDREW'S ROMAN CATHOLIC CHURCH,nonprofit,1525 Sheridan Dr,Kenmore,NY,14217-1211,ppp_150k_plus,
PPP-7499667102,SOUTH BUFFALO CATHOLIC SCHOOL,nonprofit,1125 Abbott Road,BUFFALO,NY,14220,ppp_150k_plus,
PPP-1580028606,SOUTH BUFFALO CATHOLIC SCHOOL,nonprofit,1125 Abbott Rd,Buffalo,NY,14220-2751,ppp_150k_plus,
PPP-9333007407,THE WESLEYAN CHURCH CORPORATION,nonprofit,8445 Greiner Road,Williamsville,NY,14221,ppp_150k_plus,
PPP-1551067209,NATIVITY OF THE BLESSED VIRGIN MARY CHURCH,nonprofit,4375 Harris Hill Road,Williamsville,NY,14221,ppp_150k_plus,
PPP-3620887103,"PRESBYTERIAN SENIOR CARE OF WESTERN NEW YORK, INC.",nonprofit,232 Village Park Drive,BUFFALO,NY,14221-5068,ppp_150k_plus,
PPP-1572627308,ST. JOHN THE BAPTIST RC CHURCH,nonprofit,1085 Englewood Ave,BUFFALO,NY,14223,ppp_150k_plus,
PPP-8920957203,AMHERST COMMUNITY CHURCH,nonprofit,77 Washington Highway,BUFFALO,NY,14226,ppp_150k_plus,
PPP-5244278610,AMHERST COMMUNITY CHURCH,nonprofit,77 Washington Hwy,Amherst,NY,14226-4332,ppp_150k_plus,
PPP-4746417102,CHRIST KING RC CHURCH SOCIETY INC,nonprofit,30 Lamarck Dr.,BUFFALO,NY,14226-4513,ppp_150k_plus,
PPP-1083648505,CHURCH OF CHRIST THE KING,nonprofit,30 Lamarck Dr,Amherst,NY,14226-4513,ppp_150k_plus,
PPP-2318087409,CATHOLIC ACADEMY OF NIAGARA FALLS,nonprofit,1055 N. Military Rd,NIAGARA FALLS,NY,14304-2447,ppp_150k_plus,
PPP-3466848306,CATHOLIC ACADEMY OF NIAGARA FALLS,nonprofit,1055 N Military Rd,Niagara Falls,NY,14304-2447,ppp_150k_plus,
