CERSID,FACILITY_ID,BUSINESS_NAME,ADDRESS,CITY,ZIP,COUNTY,PERMITTING_AGENCY,LATITUDE,LONGITUDE,CALENVIROSCREEN4PERCENTILE,2022_ASSEMBLY_DISTRICT,2022_SENATE_DISTRICT,2022_CONGRESSIONAL_DISTRICT
10035517,FA0001036,ARCO #5967,13691 CENTRAL AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.005028,-117.688667,55-60%,53,22,35
10037518,FA0002135,DOSHI ARCO INC,5715 RIVERSIDE DR,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.018799,-117.680267,65-70%,53,22,35
10042594,FA0005049,"CAMCHINO Leasing, LLC",5601 EUCALYPTUS AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,33.989887,-117.680771,50-55%,53,22,35
10035256,FA0000905,Chino Maintenance Facility,11532 EAST END AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.043491,-117.724876,60-65%,53,22,35
10037185,FA0001947,CFS 132 Chino,5415 SCHAEFER AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.004166,-117.686554,55-60%,53,22,35
10037794,FA0002276,"CHINO FUEL SERVICES, LLC",7000 MERRILL AVE BLDG B-310,CHINO,91710,San Bernardino,San Bernardino County Fire Department,33.983001,-117.647363,70-75%,53,22,35
10042123,FA0004779,Circle K Stores Inc. Site #2709448,12895 S MOUNTAIN AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.019585,-117.667114,60-65%,53,22,35
10310968,FA0012973,ARCO AM/PM #83169,15705 EUCLID AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,33.96808,-117.64989,70-75%,53,22,35
10141115,FA0003625,Frontier California Inc.: Chino CO,12409 Yorba Ave,Chino,91710,San Bernardino,San Bernardino County Fire Department,34.02777,-117.70242,65-70%,53,22,35
10043905,FA0005763,ROBERT FORD TRUCKING,14042 S EUCLID AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,33.99755,-117.650889,70-75%,53,22,35
10045396,FA0006586,LEE JENNINGS TARGET EXPRESS INC,3975 RIVERSIDE DR,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.017914,-117.718208,65-70%,53,22,35
10035658,FA0001095,UNITED #033,4702 RIVERSIDE DR,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.01923,-117.702057,65-70%,53,22,35
10035661,FA0001097,EVEREST OIL & STORES INC,12100 RAMONA AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.033123,-117.707298,65-70%,53,22,35
10045663,FA0006744,United Pacific 0641,12077 CENTRAL AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.033928,-117.689064,70-75%,53,22,35
10045483,FA0006637,7-ELEVEN INC. #43146,12080 CENTRAL AVE,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.033932,-117.690056,70-75%,53,22,35
10039018,FA0002968,Abandoned UST - Chino Airport,7000 MERRILL AVE A-235,CHINO,91710,San Bernardino,San Bernardino County Fire Department,33.983001,-117.647363,70-75%,53,22,35
10036795,FA0001728,"PENSKE TRUCK LEASING CO, L.P.",13980 Magnolia Ave,Chino,91710,San Bernardino,San Bernardino County Fire Department,33.999664,-117.672836,55-60%,53,22,35
10036882,FA0001776,CFS 112 New Pomona,3501 COUNTY RD,CHINO,91710,San Bernardino,San Bernardino County Fire Department,34.025879,-117.728874,65-70%,53,22,35
10151403,FA0006256,Southern California Gas Company: Chino Base,13525 12th St,Chino,91710,San Bernardino,San Bernardino County Fire Department,34.0076,-117.6841,55-60%,53,22,35
10036492,FA0001561,Brenda Scott Chevron,12110 Central Avenue,Chino,91710-2420,San Bernardino,San Bernardino County Fire Department,34.033226,-117.689926,75-80%,53,22,35
10042120,FA0004778,"ELITE DYNAMIC, INC",12358 S CENTRAL AVE,CHINO,91710-2601,San Bernardino,San Bernardino County Fire Department,34.028938,-117.68985,75-80%,53,22,35
10037209,FA0001961,"H&S Energy Products, LLC #2035",12886 CENTRAL AVE,CHINO,91710-4119,San Bernardino,San Bernardino County Fire Department,34.019444,-117.689804,75-80%,53,22,35
10043425,FA0005498,CHEVRON STATION #210713/2001,3500 E PHILADELPHIA ST,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.033047,-117.575256,60-65%,53,22,35
10046050,FA0006968,UPS-ONTARIO AIR HUB,3140 Jurupa St,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.048092,-117.583606,60-65%,53,22,35
10050529,FA0009938,CHEVRON STN #305779/2009,1780 S GROVE AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.041552,-117.628705,95-100% (highest scores),53,22,35
10043176,FA0005358,Flyers #409,3901 GUASTI AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.064312,-117.567055,60-65%,53,22,35
10042990,FA0005249,DPIF3 CA 40 LC AT 50 Freeway LLC,1600 E FRANCIS AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.040306,-117.61779,95-100% (highest scores),53,22,35
10035463,FA0001013,VEER DIESEL PARTNERS INC,905 S GROVE AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.054344,-117.628105,95-100% (highest scores),53,22,35
10035472,FA0001017,QUICK GASOLINE,101 N VINEYARD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.0633486,-117.610967,95-100% (highest scores),53,22,35
10043215,FA0005384,Linde Inc - 986,5705 E Airport Dr,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.062779,-117.528456,60-65%,53,22,35
10042015,FA0004722,Euclid 76,2155 S EUCLID AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.034126,-117.650284,75-80%,53,22,35
10045726,FA0006781,ONTARIO WEST TRAVEL CENTER,4265 E Guasti Rd,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.064147,-117.558946,60-65%,53,22,35
10045507,FA0006646,JACKSONS FOOD STORES #211,2215 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.033356,-117.592697,60-65%,53,22,35
10036666,FA0001651,Anthem Oil Inc,2963 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.019716,-117.593023,75-80%,53,22,35
10034077,FA0000021,Ace Smog and Fuels,601 E HOLT BLVD,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.063667,-117.643471,95-100% (highest scores),53,22,35
10035949,FA0001256,AVIS RENT A CAR SYSTEM LLC,3450 E Airport Dr Ste 600,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.061312,-117.577165,95-100% (highest scores),53,22,35
10035619,FA0001079,ARCO AM/PM,2446 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.028584,-117.593704,80-85%,53,22,35
10035625,FA0001082,ARCO 05252,2156 S GROVE AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.035137,-117.628639,95-100% (highest scores),53,22,35
10046323,FA0007102,Frontier California Inc.: ONTARIO SOUTH CO,2904 S Archibald Ave,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.020445,-117.593355,80-85%,53,22,35
10046422,FA0007152,FUYE Corporation,2301 E FRANCIS,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.042156,-117.601479,95-100% (highest scores),53,22,35
10046428,FA0007157,Vineyard Gas and Wash Inc,2455 S VINEYARD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.028998,-117.610833,80-85%,53,22,35
10046917,FA0007432,7-ELEVEN INC. #33035,3490 Jurupa St,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.04803,-117.576353,60-65%,53,22,35
10035496,FA0001026,JACKSONS FOOD STORES #210,2195 S HAVEN AVE.,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.034157,-117.575218,60-65%,53,22,35
10042579,FA0005034,GUARDIAN JET CENTER,1150 S VINEYARD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.051712,-117.612114,95-100% (highest scores),53,22,35
10035544,FA0001046,TIME OUT LLC,2456  S. VINEYARD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.029503,-117.611435,50-55%,53,22,35
10037296,FA0002000,ONTARIO MUNI YARD,1425 S BON VIEW AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.047504,-117.636139,95-100% (highest scores),53,22,35
10042408,FA0004939,NATIONAL CAR RENTAL / ALAMO,3450 E AIRPORT DR STE 300,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.061312,-117.577165,95-100% (highest scores),53,22,35
10042102,FA0004765,Circle K Stores Inc. Site #2211252,3015 S ARCHIBALD,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.018791,-117.592613,75-80%,53,22,35
10037323,FA0002014,ONTARIO INTERNATIONAL AIRPORT,1923 E AVION ST,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.0488,-117.6055,95-100% (highest scores),53,22,35
10050739,FA0010082,ENTERPRISE CAR RENTAL,3450 E AIRPORT DR STE 400,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.061312,-117.577165,95-100% (highest scores),53,22,35
10311955,FA0013700,FLETCHER JONES MERCEDES BENZ,3787 E GUASTI RD,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.06607,-117.57138,60-65%,53,22,35
10121908,FA0003030,FAA Air Traffic Control Tower (ONT),1250 Tower Drive,Ontaio,91761,San Bernardino,San Bernardino County Fire Department,34.0512,-117.5994,95-100% (highest scores),53,22,35
10049767,FA0009271,CHEVRON STATION #305778/2007,4880 MOTOR LN BLDG A,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.047107,-117.547101,60-65%,53,22,35
10043947,FA0005791,"PENSKE TRUCK LEASING CO, L.P.",4017 E Guasti Rd,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.065842,-117.564697,60-65%,53,22,35
10045327,FA0006537,SUPERIOR ENGINEERED PROD,1650 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.043217,-117.59462,95-100% (highest scores),53,22,35
10044364,FA0005992,TRANSPORTATION SERVICES CENTER,1442 S BON VIEW AVE UNIT B,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.046908,-117.637444,85-90%,53,22,35
10045783,FA0006814,Petro Ontario Stopping Center,4325 GUASTI RD,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.064181,-117.557413,60-65%,53,22,35
10045660,FA0006743,Grove Ave Food & Fuel,1195 E WALNUT ST,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.026813,-117.628706,70-75%,53,22,35
10039201,FA0003198,ReConserve of California,1163 E BELMONT ST,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.052845,-117.630478,95-100% (highest scores),53,22,35
10040263,FA0003760,Hertz Rent-A-Car (1119-10),3450 E AIRPORT DR STE 100,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.061312,-117.577165,95-100% (highest scores),53,22,35
10039129,FA0003072,FAA ONT SSC,1130 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.0525,-117.5938,95-100% (highest scores),53,22,35
10041772,FA0004596,"Northern Refrigerated Transportation, Inc.",2300 E FRANCIS ST,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.04031,-117.601173,95-100% (highest scores),53,22,35
10042675,FA0005097,M & J Chevron,1090 N ONTARIO MILLS RD,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.056983,-117.632331,95-100% (highest scores),53,22,35
10038673,FA0002769,DOLLAR RENT A CAR,3450 AIRPORT DR STE 500,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.061312,-117.577165,95-100% (highest scores),53,22,35
10039015,FA0002966,ONTARIO VOLVO,1300 AUTO CENTER DR,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.050446,-117.545677,60-65%,53,22,35
10037641,FA0002191,United #5736,2525 S ARCHIBALD AVE,ONTARIO,91761,San Bernardino,San Bernardino County Fire Department,34.027664,-117.592972,75-80%,53,22,35
10711246,FA0005255,Abandoned UST - Sultana,901 S Sultana Ave,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.05527,-117.64572,95-100% (highest scores),53,22,35
10970239,FA0020169,Costco Wholesale #947 (Gas Station),3580 E Guasti Rd,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.06488,-117.57438,60-65%,53,22,35
10871137,FA0018531,Brixton Enterprises Inc,2380 S Archibald Ave,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.03184,-117.59396,95-100% (highest scores),53,22,35
10935277,FA0019000,Sabbah Properties LLC DBA Airport Chevron,1210 E Holt Blvd,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.06337,-117.62833,95-100% (highest scores),53,22,35
10965922,FA0018843,7-ELEVEN INC. #41173,2998 S Milliken Ave,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.01895,-117.55852,60-65%,53,22,35
10415122,FA0001602,"Budget Rent A Car System, Inc.",3450 E Airport Dr Ste 200,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.0614,-117.57715,95-100% (highest scores),53,22,35
10207225,FA0003611,Frontier California: Airport CO,320 N Turner Ave,Ontario,91761,San Bernardino,San Bernardino County Fire Department,34.06589,-117.58455,60-65%,53,22,35
10047853,FA0008008,Haven Gas & Mini Mart,"2200-A S. Haven, Suite A",Ontario,91761-0739,San Bernardino,San Bernardino County Fire Department,34.03307,-117.576515,60-65%,53,22,35
10045891,FA0006878,Dream Marts Inc,1724 S EUCLID AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.042125,-117.651238,65-70%,53,22,35
10035667,FA0001099,ARCO 42126,1054 W MISSION BLVD,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.056423,-117.669464,95-100% (highest scores),53,22,35
10035553,FA0001050,SPEEDWAY No. 5147,808 N MOUNTAIN AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.072645,-117.669923,85-90%,53,22,35
10037182,FA0001946,CFS 133 Ontario,1008 W MISSION BLVD,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.056358,-117.668007,95-100% (highest scores),53,22,35
10040800,FA0004059,SIMS TRUCKING & BROKERAGE INC.,505 S PALMETTO AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.058826,-117.667114,95-100% (highest scores),53,22,35
10035640,FA0001087,EUCLID ARCO,2430 S EUCLID AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.029392,-117.651398,60-65%,53,22,35
10044349,FA0005987,MAINT/TRANS COMPOUND,404 W 4TH ST,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.078051,-117.655024,75-80%,53,22,35
10044367,FA0005993,ONTARIO MONTCLAIR SCHOOL DIST,950 W D ST,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.067073,-117.666692,95-100% (highest scores),53,22,35
10045657,FA0006742,United Pacific 0650,1305 N MOUNTAIN AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.081799,-117.67054,80-85%,53,22,35
10035655,FA0001094,AUTO CHARGERS,4525 E JURUPA,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.048347,-117.554528,60-65%,53,22,35
10044973,FA0006311,Jensen Precast,519 S Benson Ave,Ontario,91762,San Bernardino,San Bernardino County Fire Department,34.058033,-117.680222,95-100% (highest scores),53,22,35
10037032,FA0001863,CHARLIE TADEMA INC.,7145 EDISON AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,33.997418,-117.650076,70-75%,53,22,35
10040080,FA0003639,Frontier California Inc.: Ontario Toll,211 W D St,Ontario,91762,San Bernardino,San Bernardino County Fire Department,34.066853,-117.652658,90-95%,53,22,35
10034575,FA0000327,AFSARI & NAJAFI ARCO STN,434 N EUCLID AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.06805,-117.650574,90-95%,53,22,35
10038982,FA0002946,EUCLID CHEVRON,2431 S EUCLID AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.029226,-117.650506,65-70%,53,22,35
10041691,FA0004550,J Morgan Oil Inc,703 S EUCLID AVE,ONTARIO,91762,San Bernardino,San Bernardino County Fire Department,34.056622,-117.650421,95-100% (highest scores),53,22,35
10138463,FA0001898,G&M Oil Co. #169,2202 S Euclid Ave,Ontario,91762,San Bernardino,San Bernardino County Fire Department,34.0335,-117.65141,80-85%,53,22,35
10154975,FA0004754,Holliday Rock - Ontario,840 S. Cucamonga Ave.,Ontario,91762,San Bernardino,San Bernardino County Fire Department,34.05437,-117.63224,95-100% (highest scores),53,22,35
10180199,FA0005098,Circle K Stores Inc. Site #2211169,2315 S Euclid Ave,Ontario,91762,San Bernardino,San Bernardino County Fire Department,34.03146,-117.65026,75-80%,53,22,35
10440016,FA0006726,G&M OIL CO #89,2160 S Euclid Avenue,Ontario,91762-6515,San Bernardino,San Bernardino County Fire Department,34.03414,-117.6514,80-85%,53,22,35
10042204,FA0004823,MONTCLAIR FUEL,5515 HOLT BLVD,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.062698,-117.684814,95-100% (highest scores),53,22,35
10035484,FA0001022,United #5242,10120 CENTRAL AVE,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.069914,-117.689795,65-70%,53,22,35
10035487,FA0001023,SPEEDWAY No. 5453 (USA),9690 Central Ave,Montclair,91763,San Bernardino,San Bernardino County Fire Department,34.077946,-117.689777,70-75%,53,22,35
10041937,FA0004687,METRO HONDA,9399 AUTOPLEX DR,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.0828522,-117.6938719,70-75%,53,22,35
10047319,FA0007682,CFS 134 Montclair,4799 ARROW HWY,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.092341,-117.700547,75-80%,53,22,35
10042480,FA0004976,A & S SERVICE STATION,10489 Monte Vista,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.063568,-117.69783,95-100% (highest scores),53,22,35
10047004,FA0007494,MONTCLAIR ARCO STATION,5281 MISSION BLVD,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.05623,-117.715966,80-85%,53,22,35
10042609,FA0005058,OMNITRANS West Valley,4748 W ARROW HWY,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.092651,-117.701608,75-80%,53,22,35
10479259,FA0002514,Costco Wholesale #686 (Gas Station),9328 Central Ave,Montclair,91763,San Bernardino,San Bernardino County Fire Department,34.08439,-117.68972,70-75%,53,22,35
10041187,FA0004285,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.078609,-117.695831,80-85%,53,22,35
10826947,FA0018171,Best 4 Less- Montclair,4919 Holt Blvd,Montclair,91763,San Bernardino,San Bernardino County Fire Department,34.06296,-117.69717,95-100% (highest scores),53,22,35
10401487,FA0004783,"H&S Energy Products, LLC #2017",9700 Central Ave,Montclair,91763,San Bernardino,San Bernardino County Fire Department,34.07733,-117.68995,70-75%,53,22,35
10313104,FA0014342,Jiffy Lube #4110,5533 HOLT BLVD,MONTCLAIR,91763,San Bernardino,San Bernardino County Fire Department,34.0627,-117.68404,95-100% (highest scores),53,22,35
10046908,FA0007424,"UNITED BROTHERS PETRO, INC.",1315 E 4th St,Ontario,91764,San Bernardino,San Bernardino County Fire Department,34.077976,-117.627769,80-85%,53,22,35
10047160,FA0007583,KINDRED HOSPITAL-ONTARIO,550 N MONTEREY AVE,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.068832,-117.643552,95-100% (highest scores),53,22,35
10040332,FA0003795,ONTARIO 76,1850 HOLT BLVD,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.063141,-117.611496,95-100% (highest scores),53,22,35
10039645,FA0003420,ONTARIO GAS AND FOOD,1066 E 4TH ST,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.077679,-117.632309,75-80%,53,22,35
10044814,FA0006235,Ontario Arco at 4th St,1245 E 4TH ST,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.078118,-117.629356,80-85%,53,22,35
10045651,FA0006740,V-FUEL,506 N EUCLID AVE,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.068497,-117.65049,90-95%,53,22,35
10041748,FA0004585,MARK CHRISTOPHER AUTO CENTER,2131 CONVENTION CENTER WAY,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.066594,-117.605809,95-100% (highest scores),53,22,35
10042687,FA0005103,GROVE FUEL MART,1155 N GROVE AVE,ONTARIO,91764,San Bernardino,San Bernardino County Fire Department,34.079533,-117.628929,80-85%,53,22,35
10037644,FA0002192,I 10 Gas,1425 E. 4th Street,Ontario,91764-2633,San Bernardino,San Bernardino County Fire Department,34.07793,-117.625496,80-85%,53,22,35
10042147,FA0004792,DWAA Petroleum,540 VINEYARD AVE,ONTARIO,91764-4420,San Bernardino,San Bernardino County Fire Department,34.069279,-117.610672,95-100% (highest scores),53,22,35
10294291,LACoFA0026505,"Fox & Twinks Management, Inc.",2741 S Towne Ave,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.02221,-117.74464,85-90%,53,22,35
10294294,LACoFA0011972,TESORO (SHELL) 68588,2500 S GAREY AVE,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.02576,-117.74857,90-95%,53,22,35
10309567,LACoFA0037681,United Pacific 0604,1207 E MISSION BLVD,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.05584,-117.73217,95-100% (highest scores),53,22,35
10310293,LACoFA0018141,CITY OF POMONA POLICE DEPT,490 W MISSION ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.05495,-117.75418,95-100% (highest scores),53,22,35
10294576,LACoFA0018143,"KeepLand,LLC",295 E MISSION BLVD,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.05544,-117.7482,95-100% (highest scores),53,22,35
10291120,LACoFA0011576,Covenant Tranpsort Inc,1300 E Franklin Ave,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.04102,-117.72977,85-90%,53,22,35
10294840,LACoFA0000066,S & J TOWING SERVICE,1497 W 002ND ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.05775,-117.77174,95-100% (highest scores),53,22,35
10484074,LACoFA0009458,TCI Leasing and Rental,1101 S East End Ave # A,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.04984,-117.72485,95-100% (highest scores),53,22,35
10446250,LACoFA0046074,"Adella, LLC",1071 W Mission Blvd,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.05509,-117.76269,85-90%,53,22,35
10271473,LACoFA0033913,SINACO OIL #3 CORP,2727 RESERVOIR ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.02417,-117.73204,85-90%,53,22,35
10653859,LACoFA0047955,"Sater Hijazi Group, Inc.",805 Rio Rancho Rd,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.03334,-117.75278,85-90%,53,22,35
10410871,LACoFA0011949,FOOD 4 LESS STORE & FUEL CENTER #358,2090 S Garey Ave,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.0345,-117.7481,90-95%,53,22,35
10268452,LACoFA0028396,CONOCO PHILLIPS CO,16 VILLAGE LOOP RD,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.03324,-117.77016,70-75%,53,22,35
10268482,LACoFA0021938,F-D-S MANUFACTURING CO INC,2200 S RESERVOIR ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.03106,-117.73044,85-90%,53,22,35
10423591,LACoFA,Mcguire Trust,108 Pico St,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.05865,-117.73566,95-100% (highest scores),53,22,35
10295761,LACoFA0021936,"APS INVESTMENTS, INC",2488 S RESERVOIR ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.02686,-117.73119,85-90%,53,22,35
10296004,LACoFA0020628,OSTERKAMP TRUCKING INC,1350 E PHILADELPHIA ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.03365,-117.72875,85-90%,53,22,35
10279642,LACoFA0018188,PETROIL CHEVRON,1200 E MISSION BLVD,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.05523,-117.73214,95-100% (highest scores),53,22,35
10292248,LACoFA0033596,Rio Rancho Fuel & Convenience,22 RIO RANCHO RD,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.0328,-117.75573,85-90%,53,22,35
10275901,LACoFA0021935,"HCH SERVICE STATIONS, INC",2087 S RESERVOIR ST,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.03407,-117.7322,85-90%,53,22,35
10191985,LACoFA0010218,RYDER TRUCK RENTAL #2135,2888 FICUS ST,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.01995,-117.73454,85-90%,53,22,35
10173277,LACoFA0011957,SPEEDWAY No. 4158,1510 S GAREY AVE,POMONA,91766,Los Angeles,Los Angeles County Fire Department,34.0439,-117.74953,90-95%,53,22,35
10173275,LACoFA0011975,SPEEDWAY No. 4614 (USA),2475 S GAREY AVE,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.02634,-117.74937,85-90%,53,22,35
10141721,LACoFA0016389,Frontier California: Pomona CO,280 Locust St,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.05722,-117.74859,95-100% (highest scores),53,22,35
10141723,LACoFA0020637,Frontier California: Pomona PY,1400 Phillips Blvd,Pomona,91766,Los Angeles,Los Angeles County Fire Department,34.04468,-117.72702,85-90%,53,22,35
10294456,LACoFA0039513,GRAND GAS 2,698 E HOLT AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.06237,-117.73714,95-100% (highest scores),53,22,35
10295341,LACoFA0011966,POMONA VALLEY HOSPITAL MED CNTR,1798 N GAREY AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.07709,-117.75063,85-90%,53,22,35
10291306,LACoFA0013865,Circle K Stores Inc. Site #2709040,101 E Holt Ave # A,Pomona,91767,Los Angeles,Los Angeles County Fire Department,34.06244,-117.75017,95-100% (highest scores),53,22,35
10294249,LACoFA0011257,VILLAGE CAR WASH,530 E FOOTHILL BLVD,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.10666,-117.73961,80-85%,53,22,35
10309672,LACoFA0013876,SNR Fuel II,1040 E HOLT AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.06239,-117.73038,95-100% (highest scores),53,22,35
10289872,LACoFA0018274,DREAMS OIL COMPANY INC.,490 E MONTEREY AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.06055,-117.74187,95-100% (highest scores),53,22,35
10308322,LACoFA0040782,FUEL IT UP,2295 N GAREY AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.08966,-117.74992,75-80%,53,22,35
10544296,LACoFA0011989,Royal Express Delivery Inc. V-RED Pomona,2295 N Garey Ave Ste A,Pomona,91767,Los Angeles,Los Angeles County Fire Department,34.08966,-117.74992,75-80%,53,22,35
10749511,,Vacant Warehouse,404 E Monterey Ave,Pomona,91767,Los Angeles,Los Angeles County Fire Department,34.06046,-117.7433,95-100% (highest scores),53,22,35
10268242,LACoFA0011971,POMONA SHELL,1518 N GAREY AVE,POMONA,91767,Los Angeles,Los Angeles County Fire Department,34.07318,-117.75185,95-100% (highest scores),53,22,35
